,Name,Developability Index (Fv)
1476,4xgz_CD_clean,42.605855
1477,4xh2_JK_clean,38.5978029999999
1478,4xml_HL_clean,46.7795110000001
1479,4xmp_HL_clean,44.335556
1480,4xnm_BA_clean,48.696779
1481,4xnu_HL_clean,34.852233
1482,4xny_HL_clean,43.2882
1483,4xp1_HL_clean,33.339562
1484,4xp4_HL_clean,35.9973200000001
1485,4xp9_HL_clean,37.5859620000001
1486,4xpa_HL_clean,35.156418
1487,4xph_HL_clean,36.3938720000001
1488,4xrc_BA_clean,48.978463
1489,4xtr_EF_clean,47.7501209999999
1490,4xvj_HL_clean,71.375733
1491,4xvs_HL_clean,38.8282929999999
1492,4xvt_HL_clean,35.03532
1493,4xvu_CD_clean,48.505895
1494,4xwg_HL_clean,53.666385
1495,4xwo_IJ_clean,49.62544
1496,4xxd_BA_clean,44.673438
1497,4xzu_EF_clean,44.027208
1498,4y5v_GH_clean,52.452552
1499,4y5y_DE_clean,45.630488
1500,4yaq_AB_clean,40.681475
1501,4ydj_AB_clean,47.997085
1502,4ydk_HL_clean,44.0112159999999
1503,4ydl_BC_clean,35.158698
1504,4ydv_HL_clean,49.3895789999999
1505,4ye4_HL_clean,44.808404
1506,4ygv_FL_clean,33.345371
1507,4yhi_AB_clean,38.1501309999999
1508,4yhk_HL_clean,35.443091
1509,4yhl_HL_clean,33.7794799999999
1510,4yhm_HL_clean,39.510317
1511,4yhn_AB_clean,35.728068
1512,4yho_HL_clean,40.639453
1513,4yhy_HL_clean,52.089473
1514,4yhz_HL_clean,54.569843
1515,4yjz_LL_clean,59.126493
1516,4yk4_CB_clean,30.769919
1517,4yny_CD_clean,34.032339
1518,4yo0_CD_clean,34.036868
1519,4yr6_AB_clean,38.8656489999999
1520,4ywg_IM_clean,51.9352119999999
1521,4yx2_HL_clean,41.746428
1522,4yxh_HL_clean,45.025018
1523,4yxk_HL_clean,43.369771
1524,4yxl_HL_clean,42.212013
1525,4z0x_BA_clean,61.449303
1526,4z8f_HL_clean,42.5726609999999
1527,4z95_HL_clean,41.623373
1528,4zd3_HL_clean,32.904058
1529,4zff_AB_clean,66.4725610000001
1530,4zfg_HL_clean,55.490997
1531,4zfo_AB_clean,46.958446
1532,4zpt_HL_clean,32.164849
1533,4zs7_HL_clean,51.2910980000001
1534,4zso_DC_clean,48.7721069999999
1535,4zto_HL_clean,53.010657
1536,4ztp_HL_clean,54.0103740000001
1537,4zyk_HL_clean,32.640418
1538,5a16_GH_clean,36.450062
1539,5a2i_HH_clean,49.803669
1540,5a2j_HH_clean,53.639638
1541,5a2k_HH_clean,53.753802
1542,5a2l_HH_clean,53.801122
1543,5aam_BB_clean,53.749599
1544,5ado_HL_clean,37.444934
1545,5adp_HL_clean,43.712615
1546,5alb_HL_clean,58.507979
1547,5alc_HL_clean,56.732367
1548,5anm_DC_clean,70.481402
1549,5aum_AB_clean,51.418608
1550,5awn_HL_clean,35.5931450000001
1551,5ayu_HL_clean,39.1027459999999
1552,5az2_HL_clean,30.019732
1553,5aze_HL_clean,40.049086
1554,5b3j_HL_clean,28.294395
1555,5b3n_AA_clean,44.6622020000001
1556,5b4m_HL_clean,47.9767190000001
1557,5b71_DC_clean,38.745314
1558,5b8c_BA_clean,58.7294599999999
1559,5bjz_DH_clean,56.950988
1560,5bk1_HL_clean,68.6427839999998
1561,5bk2_CD_clean,51.223295
1562,5bk3_EF_clean,37.764152
1563,5bo1_IM_clean,34.915427
1564,5bq7_AB_clean,45.426278
1565,5bv7_CB_clean,54.0225429999999
1566,5bvj_HG_clean,38.652486
1567,5bvp_HL_clean,33.383602
1568,5bzd_BA_clean,49.0014639999999
1569,5bzw_BA_clean,36.838632
1570,5c2b_HL_clean,50.844715
1571,5c6w_HH_clean,60.510225
1572,5c7x_MN_clean,51.73761
1573,5cba_AB_clean,52.778394
1574,5cbe_CD_clean,71.466745
1575,5cck_HL_clean,35.8650389999999
1576,5cd3_GH_clean,40.881872
1577,5cex_DC_clean,57.700051
1578,5cey_BA_clean,61.149935
1579,5cgy_CD_clean,49.323185
1580,5chn_HL_clean,47.596369
1581,5cil_HL_clean,38.789351
1582,5cin_HL_clean,33.1814799999999
1583,5cip_AB_clean,45.698113
1584,5cma_BA_clean,30.84602
1585,5cp3_HA_clean,43.360638
1586,5csz_HL_clean,33.649968
1587,5czx_HL_clean,37.300718
1588,5d6c_BA_clean,32.57205
1589,5d70_HL_clean,59.607634
1590,5d71_HL_clean,61.9225020000001
1591,5d72_MN_clean,53.9282329999999
1592,5d7s_HL_clean,66.236283
1593,5d93_CB_clean,43.882984
1594,5d96_JI_clean,34.094435
1595,5dd0_HL_clean,62.880833
1596,5dd1_HL_clean,63.449516
1597,5dd3_HL_clean,59.8823430000001
1598,5dd5_HL_clean,50.0118089999999
1599,5dd6_HL_clean,49.830818
1600,5dfv_CD_clean,37.7261060000001
1601,5dfw_HH_clean,46.318267
1602,5dhv_HL_clean,49.455255
1603,5dhx_BB_clean,48.560635
1604,5dk3_BA_clean,48.9654959999999
1605,5dlm_HL_clean,47.5080600000001
1606,5dmg_EF_clean,42.171394
1607,5do2_HL_clean,27.42159
1608,5dq9_AB_clean,41.8465860000001
1609,5dqd_HL_clean,35.712127
1610,5dqj_HL_clean,36.856114
1611,5dr5_HL_clean,41.7807679999998
1612,5drn_AB_clean,40.969169
1613,5drw_AB_clean,54.5988629999999
1614,5drx_HL_clean,57.783034
1615,5drz_HL_clean,42.0317
1616,5ds8_AB_clean,24.065435
1617,5dsc_EF_clean,41.0876290000001
1618,5dt1_HL_clean,62.111728
1619,5dtf_AB_clean,32.563127
1620,5dub_HL_clean,27.356808
1621,5dur_HL_clean,43.9509790000001
1622,5dyo_HL_clean,57.6553830000001
1623,5e08_HL_clean,36.2131179999999
1624,5e2t_HL_clean,43.1108500000001
1625,5e2u_HL_clean,43.373153
1626,5e2v_HL_clean,44.163983
1627,5e2w_HL_clean,44.3280199999999
1628,5e8d_HL_clean,34.812379
1629,5e8e_BA_clean,41.519331
1630,5e94_BA_clean,42.516122
1631,5e99_HL_clean,25.552845
1632,5ea0_HL_clean,33.8644200000001
1633,5ebl_AB_clean,38.621174
1634,5ebm_AB_clean,42.2278400000001
1635,5ebw_AB_clean,45.462744
1636,5ec1_AB_clean,42.9017889999999
1637,5ec2_AB_clean,45.3721659999999
1638,5eii_AB_clean,39.408632
1639,5en2_AB_clean,39.2451449999999
1640,5eoc_JM_clean,34.977763
1641,5eoq_HL_clean,37.779402
1642,5eor_HL_clean,46.267103
1643,5epm_AB_clean,47.097583
1644,5erw_AB_clean,46.10391
1645,5esa_AB_clean,46.398187
1646,5esq_BA_clean,47.415752
1647,5etu_BA_clean,49.9954190000001
1648,5eu7_FD_clean,52.83042
1649,5euk_DC_clean,46.792836
1650,5ewi_HL_clean,44.7815440000001
1651,5ezi_HL_clean,52.5489170000001
1652,5ezj_AB_clean,53.3120280000001
1653,5ezl_AB_clean,50.6461249999999
1654,5f3b_EF_clean,31.55375
1655,5f3h_EF_clean,33.055075
1656,5f6h_IJ_clean,41.49081
1657,5f6i_BC_clean,39.323451
1658,5f72_TT_clean,57.490819
1659,5f7e_HL_clean,33.763259
1660,5f88_BA_clean,47.460113
1661,5f89_HL_clean,33.3808620000001
1662,5f96_HL_clean,45.480232
1663,5f9o_HL_clean,39.522617
1664,5f9w_BC_clean,39.179995
1665,5fb8_BA_clean,34.334992
1666,5fcs_HH_clean,72.9710790000001
1667,5fcu_HL_clean,58.382596
1668,5ff6_DC_clean,47.67107
1669,5fgb_EB_clean,51.752175
1670,5fgc_EB_clean,51.9072629999999
1671,5fha_HL_clean,43.3562900000001
1672,5fhb_HL_clean,45.552162
1673,5fuz_HL_clean,28.752668
1674,5fxc_HH_clean,58.033721
1675,5ggq_HL_clean,31.967962
1676,5ggs_CD_clean,43.795503
1677,5ggt_HL_clean,35.918927
1678,5ggu_AB_clean,43.418923
1679,5ggv_HL_clean,39.709606
1680,5ghw_HL_clean,69.06912
1681,5gir_AB_clean,33.739723
1682,5gis_HL_clean,33.711326
1683,5gjs_HL_clean,41.95167
1684,5gkr_AB_clean,34.332123
1685,5gks_AB_clean,33.003875
1686,5gmq_BC_clean,34.274224
1687,5gru_LL_clean,78.941769
1688,5grv_LK_clean,56.90491
1689,5grw_AA_clean,85.9847529999999
1690,5grx_GG_clean,85.621319
1691,5gry_AA_clean,89.989806
1692,5grz_GG_clean,84.1729869999998
1693,5gs1_II_clean,82.378063
1694,5gs3_HH_clean,85.236061
1695,5gz0_DC_clean,37.053966
1696,5gzo_CD_clean,21.633096
1697,5h2b_AB_clean,34.47211
1698,5h35_HI_clean,63.777137
1699,5hbt_DC_clean,37.5054439999999
1700,5hbv_DC_clean,39.298355
1701,5hdq_HL_clean,30.049415
1702,5hhv_HL_clean,40.626709
1703,5hi3_HL_clean,35.8248370000001
1704,5hi4_CD_clean,33.98799
1705,5hi5_HL_clean,36.2582289999999
1706,5hpm_BA_clean,48.4221069999999
1707,5hyq_BA_clean,46.06591
1708,5hys_AB_clean,30.919471
1709,5i15_HL_clean,37.968058
1710,5i16_BA_clean,43.9768329999999
1711,5i18_HL_clean,41.725764
1712,5i19_HL_clean,35.455687
1713,5i1a_BA_clean,39.601564
1714,5i1c_HL_clean,42.627957
1715,5i1d_BA_clean,37.6817549999999
1716,5i1e_HL_clean,30.879153
1717,5i1g_HL_clean,40.9304310000001
1718,5i1h_HL_clean,33.912317
1719,5i1i_HL_clean,43.629832
1720,5i1j_HL_clean,38.594797
1721,5i1k_HL_clean,33.734417
1722,5i1l_HL_clean,34.556622
1723,5i2i_DC_clean,45.657872
1724,5i30_HL_clean,40.005879
1725,5i4f_AA_clean,61.723802
1726,5i66_AB_clean,30.677337
1727,5i76_BA_clean,44.30359
1728,5i8c_AB_clean,33.781057
1729,5i8e_AB_clean,36.815264
1730,5i8k_HL_clean,38.1937870000001
1731,5i8o_HL_clean,39.055282
1732,5ibt_HL_clean,35.8096860000001
1733,5ibu_HL_clean,38.8855679999999
1734,5icx_BA_clean,48.2622180000001
1735,5icy_DC_clean,48.918571
1736,5icz_DC_clean,48.65124
1737,5id0_DC_clean,49.438625
1738,5id1_BA_clean,46.377017
1739,5ies_HL_clean,39.777915
1740,5if0_AB_clean,45.6375599999999
1741,5ifa_HL_clean,34.0147739999999
1742,5ifh_HL_clean,43.9661869999999
1743,5ifj_JK_clean,38.50982
1744,5ig7_GH_clean,37.545378
1745,5ihu_HL_clean,25.552845
1746,5ihz_EF_clean,39.669975
1747,5iie_AB_clean,50.253321
1748,5ijk_AC_clean,43.518125
1749,5ijv_HL_clean,32.906154
1750,5ik3_CD_clean,36.635241
1751,5ikc_BA_clean,30.056167
1752,5ilt_HL_clean,27.172632
1753,5iop_BA_clean,48.898394
1754,5iq9_AB_clean,56.856672
1755,5ir1_BA_clean,48.87554
1756,5it2_HL_clean,36.750931
1757,5itb_HL_clean,46.4960289999999
1758,5itf_BA_clean,47.817127
1759,5iv2_BA_clean,49.9611769999999
1760,5ivz_BA_clean,49.110981
1761,5iwl_AA_clean,79.7042440000001
1762,5j13_CB_clean,46.718541
1763,5j74_AA_clean,75.634195
1764,5j75_BB_clean,69.6101459999999
1765,5j9p_AB_clean,41.380313
1766,5jo4_AB_clean,54.9749570000001
1767,5jo5_AB_clean,41.075844
1768,5jq6_HL_clean,49.8644659999999
1769,5jqd_CB_clean,55.642658
1770,5jr1_HL_clean,47.759781
1771,5jrp_HL_clean,44.906618
1772,5jue_HL_clean,52.592287
1773,5jw5_AB_clean,28.9922730000001
1774,5jxa_HL_clean,64.960257
1775,5jxe_GF_clean,49.721169
1776,5jyl_DD_clean,51.037503
1777,5jym_DD_clean,65.3148420000001
1778,5k59_EF_clean,23.910999
1779,5k8a_VM_clean,35.347953
1780,5k9j_HL_clean,40.8694930000001
1781,5k9k_HL_clean,43.1816970000001
1782,5kg9_AB_clean,41.855347
1783,5kjr_HL_clean,39.6936339999999
1784,5kmv_EI_clean,34.3877169999999
1785,5kn5_DE_clean,52.0534620000001
1786,5kvd_HL_clean,40.965549
1787,5kve_HL_clean,42.1506779999999
1788,5kvf_HL_clean,29.450797
1789,5kvg_HL_clean,30.214835
1790,5kw9_HL_clean,39.582189
1791,5kzp_FJ_clean,51.7588800000001
1792,5l0q_CB_clean,35.043818
1793,5l6y_HL_clean,57.271756
1794,5l7x_HL_clean,30.443813
1795,5l88_HL_clean,31.739271
1796,5l9d_HL_clean,32.5224
1797,5lbs_HL_clean,60.1169399999999
1798,5lcv_HL_clean,40.7527110000001
1799,5ldn_HL_clean,50.9787269999999
1800,5lgh_HL_clean,30.443552
1801,5lqb_HL_clean,45.143937
1802,5lsp_HL_clean,44.928076
1803,5lwy_HL_clean,51.063644
1804,5lx9_HH_clean,52.4725880000001
1805,5lxg_HL_clean,49.008854
1806,5m63_HL_clean,42.78881
1807,5mes_HL_clean,39.0829320000001
1808,5mev_HL_clean,37.33694
1809,5mhe_HL_clean,50.097696
1810,5mhg_HL_clean,51.124143
1811,5mi0_BC_clean,65.05504
1812,5mo3_HL_clean,32.7977739999999
1813,5mo9_HL_clean,52.641323
1814,5mp3_AB_clean,33.441846
1815,5mp5_AB_clean,38.65071
1816,5mp6_HL_clean,36.112818
1817,5mth_AB_clean,30.254115
1818,5mu0_IJ_clean,43.0830850000001
1819,5mu2_AB_clean,44.905299
1820,5muq_HL_clean,43.776679
1821,5mv3_CD_clean,43.995916
1822,5mv4_IJ_clean,42.5642950000001
1823,5mvj_HL_clean,34.9862559999999
1824,5mvz_HL_clean,35.850644
1825,5mx3_AB_clean,33.53655
1826,5my4_BA_clean,63.801633
1827,5myk_BA_clean,64.539376
1828,5myo_DC_clean,54.396373
1829,5myx_BA_clean,54.56085
1830,5n2k_LK_clean,38.276424
1831,5n4g_HL_clean,43.281623
1832,5n4j_HL_clean,31.0279849999999
1833,5n7b_HH_clean,51.105309
1834,5n7w_HL_clean,47.99741
1835,5nbi_HL_clean,38.8033559999999
1836,5nbw_HL_clean,40.910028
1837,5ngv_HL_clean,45.620403
1838,5nh3_IM_clean,48.955397
1839,5nhw_HL_clean,40.57289
1840,5niv_BA_clean,41.950158
1841,5nmv_HL_clean,37.160878
1842,5nph_HL_clean,39.828881
1843,5npi_AA_clean,53.012249
1844,5npj_AA_clean,53.413452
1845,5nuz_HL_clean,41.9635959999999
1846,5nyx_MN_clean,29.180277
1847,5o14_CD_clean,32.232547
1848,5o1r_HL_clean,29.28886
1849,5ob5_HL_clean,30.658929
1850,5obf_HL_clean,55.813262
1851,5oca_HL_clean,54.848888
1852,5occ_HL_clean,43.632399
1853,5ock_HL_clean,38.779104
1854,5ocx_HL_clean,38.524108
1855,5ocy_HL_clean,49.5379819999999
1856,5od0_HL_clean,51.593376
1857,5od8_AB_clean,45.269023
1858,5odb_AB_clean,46.622201
1859,5ogi_BB_clean,39.580344
1860,5otj_HL_clean,50.0645590000001
1861,5owp_HH_clean,53.809092
1862,5sx4_HL_clean,30.261065
1863,5sx5_JK_clean,29.258226
1864,5sy8_HL_clean,72.085472
1865,5szf_HL_clean,41.717326
1866,5t1k_BA_clean,47.580305
1867,5t1l_DC_clean,46.937726
1868,5t1m_DC_clean,49.512041
1869,5t29_HL_clean,64.2537159999999
1870,5t4z_AB_clean,46.1122909999999
1871,5t5b_AB_clean,74.5877300000001
1872,5t5f_HL_clean,49.7684410000001
1873,5t6l_AB_clean,76.8199349999999
1874,5t6p_DC_clean,48.2043479999999
1875,5t78_BA_clean,49.8514819999999
1876,5t80_HL_clean,70.084042
1877,5t85_HL_clean,71.733988
1878,5tbd_EF_clean,48.0784079999999
1879,5tdn_DC_clean,38.344808
1880,5tdo_BA_clean,34.387385
1881,5tdp_DC_clean,37.8158749999999
1882,5te4_HL_clean,37.1352190000001
1883,5te6_HL_clean,35.0294740000001
1884,5te7_HL_clean,33.9539250000001
1885,5tf1_HL_clean,46.5305159999999
1886,5tfs_HL_clean,40.6687019999999
1887,5tfw_HL_clean,72.4047140000002
1888,5tgb_HL_clean,44.175824
1889,5th2_DC_clean,46.207699
1890,5th9_IM_clean,37.929334
1891,5tih_HL_clean,27.518094
1892,5tjd_HL_clean,35.989859
1893,5tkj_JK_clean,58.700999
1894,5tkk_HL_clean,26.439944
1895,5tl5_HL_clean,39.56217
1896,5tlk_BA_clean,40.8890700000001
1897,5tpl_HL_clean,45.7206830000001
1898,5tpp_HL_clean,55.495897
1899,5tpw_HL_clean,36.481052
1900,5tq0_HL_clean,36.300561
1901,5tqa_HL_clean,40.214308
1902,5tr8_HL_clean,37.714614
1903,5trp_HL_clean,43.8477450000001
1904,5tz2_HL_clean,48.55153
1905,5tzt_HL_clean,46.156803
1906,5tzu_HL_clean,41.632338
1907,5u15_AB_clean,52.622951
1908,5u3d_BA_clean,42.499289
1909,5u3j_HL_clean,54.7363419999999
1910,5u3k_AB_clean,64.185394
1911,5u3l_HL_clean,61.8396269999999
1912,5u3m_HL_clean,81.826972
1913,5u3n_HL_clean,79.636648
1914,5u3o_HL_clean,60.2261160000001
1915,5u3p_HL_clean,53.874939
1916,5u4r_HL_clean,46.186841
1917,5u5f_BA_clean,46.256672
1918,5u5m_BA_clean,46.053794
1919,5u6a_BA_clean,46.1643299999999
1920,5uby_HL_clean,34.198869
1921,5ubz_HL_clean,37.298841
1922,5ucb_HL_clean,51.057555
1923,5ud9_HL_clean,52.3659370000001
1924,5uea_HL_clean,43.341729
1925,5uek_HL_clean,47.28396
1926,5uel_HL_clean,48.221409
1927,5uem_HL_clean,47.0676490000001
1928,5ugy_IM_clean,49.884616
1929,5uix_HL_clean,39.27978
1930,5ukn_HL_clean,41.1456710000001
1931,5uko_HL_clean,49.5650740000001
1932,5ukp_HL_clean,48.9054129999999
1933,5ukq_HL_clean,50.775929
1934,5ukr_HL_clean,47.915912
1935,5umn_EF_clean,41.16921
1936,5ur8_AB_clean,31.01573
1937,5ush_DE_clean,53.188034
1938,5usi_HL_clean,44.867143
1939,5usl_HL_clean,46.4329089999999
1940,5utz_FG_clean,34.628364
1941,5uxq_HL_clean,34.85891
1942,5uy3_AB_clean,41.962716
1943,5v6l_IM_clean,41.622594
1944,5v6m_HL_clean,48.677799
1945,5v7j_DE_clean,91.1337059999999
1946,5v7r_HL_clean,31.406741
1947,5v7u_HL_clean,27.914949
1948,5vag_CB_clean,36.004673
1949,5vco_BA_clean,47.290069
1950,5veb_HL_clean,22.154781
1951,5vf2_AA_clean,62.6492009999999
1952,5vf6_AA_clean,34.8050140000001
1953,5vga_BA_clean,35.175755
1954,5vh3_HL_clean,51.919711
1955,5vh4_AB_clean,48.970241
1956,5vjo_AB_clean,32.747841
1957,5vjq_CD_clean,32.525951
1958,5vk6_AB_clean,41.9460509999999
1959,5vkd_HL_clean,41.804069
1960,5vke_AB_clean,44.29357
1961,5vkh_AB_clean,42.983348
1962,5vkk_HL_clean,27.9243059999999
1963,5vlp_HL_clean,38.63998
1964,5vpg_DC_clean,48.65326
1965,5vph_DC_clean,48.466497
1966,5vpl_DC_clean,48.3800080000001
1967,5vr9_AB_clean,36.284425
1968,5vsh_CD_clean,50.7357250000001
1969,5vsi_HL_clean,24.836586
1970,5vta_KJ_clean,45.600704
1971,5vvf_HL_clean,59.37936
1972,5vxr_HL_clean,41.7334710000001
1973,5vyf_BA_clean,36.2097499999999
1974,5vz1_BA_clean,58.64822
1975,5vzr_HL_clean,50.352996
1976,5vzx_HL_clean,34.652326
1977,5vzy_HL_clean,43.410762
1978,5w05_HL_clean,46.499309
1979,5w06_HL_clean,56.197741
1980,5w08_KL_clean,47.6225620000001
1981,5w0d_BC_clean,37.664255
1982,5w1g_HL_clean,50.1287059999999
1983,5w24_HL_clean,39.854784
1984,5w2b_HL_clean,40.7580870000001
1985,5w3e_EG_clean,76.8365780000001
1986,5w3l_EG_clean,76.7714660000001
1987,5w3m_EG_clean,80.0345479999999
1988,5w3p_HL_clean,31.452956
1989,5w5x_HL_clean,36.849164
1990,5w5z_HL_clean,36.380655
1991,5w6c_HL_clean,44.609791
1992,5w6g_HL_clean,44.1882479999999
1993,5waw_HL_clean,59.282157
1994,5wb9_HL_clean,49.1001739999999
1995,5wca_HL_clean,35.8462680000001
1996,5wcc_AB_clean,36.165693
1997,5wcd_HL_clean,48.924213
1998,5weq_BA_clean,46.9052220000001
1999,5whj_HL_clean,49.15599
2000,5whk_HL_clean,48.953008
2001,5wi9_HL_clean,44.1092220000001
2002,5wk2_HL_clean,50.9239310000001
2003,5wk3_WV_clean,46.526521
2004,5wkz_HL_clean,41.979581
2005,5wl2_HL_clean,54.870575
2006,5wn9_HH_clean,69.6768150000001
2007,5wnb_HL_clean,45.096055
2008,5wt9_HL_clean,33.4988070000001
2009,5wtg_BA_clean,40.238685
2010,5wtt_AB_clean,53.48423
2011,5wuv_HL_clean,49.203766
2012,5wux_CD_clean,49.082711
2013,5wym_AA_clean,71.382295
2014,5x08_HL_clean,34.826975
2015,5x0t_AB_clean,33.105774
2016,5x4g_AB_clean,31.0071740000001
2017,5x5x_HL_clean,56.96568
2018,5x8m_BC_clean,44.32884
2019,5xaj_EC_clean,53.523419
2020,5xcq_AB_clean,48.903371
2021,5xcr_AB_clean,50.7987839999999
2022,5xcs_AB_clean,27.910868
2023,5xct_AB_clean,48.152865
2024,5xcu_DE_clean,30.527468
2025,5xcv_AB_clean,35.571453
2026,5xcx_AB_clean,42.8004680000001
2027,5xhg_DC_clean,36.979685
2028,5xj4_HL_clean,52.455848
2029,5xku_CB_clean,22.143575
2030,5xli_ca_clean,62.570401
2031,5xmh_HL_clean,48.3885649999999
2032,5xrq_HL_clean,33.462222
2033,5xwd_HD_clean,62.4149800000001
2034,5xxy_HL_clean,42.69495
2035,5y11_AB_clean,41.387142
2036,5y2k_EF_clean,61.8266
2037,5y2l_IJ_clean,53.161958
2038,5y9j_HL_clean,50.5768
2039,5y9k_HL_clean,44.755351
2040,5yax_AA_clean,40.828293
2041,5yd3_GG_clean,50.088379
2042,5yd4_GG_clean,50.185728
2043,5yd5_AA_clean,48.7780739999999
2044,5ye4_AB_clean,30.7503500000001
2045,5yfi_HL_clean,38.8689010000001
2046,5yoy_PM_clean,58.339079
2047,5ysl_GH_clean,42.0183899999999
2048,5yup_HL_clean,43.618485
2049,5ywf_DC_clean,44.667514
2050,5yy4_AA_clean,53.53881
2051,5yy5_HL_clean,62.2319640000001
2052,5zia_GL_clean,42.790036
2053,5zv3_HL_clean,31.179689
2054,6a0x_GH_clean,43.294263
2055,6a0z_HL_clean,39.715476
2056,6a3w_JK_clean,63.4844720000001
2057,6a67_CD_clean,39.419556
2058,6a76_HL_clean,47.12336
2059,6a77_HL_clean,40.377812
2060,6a78_IM_clean,49.68898
2061,6a79_HL_clean,50.7709080000001
2062,6a9k_BA_clean,59.792343
2063,6ad7_CD_clean,66.245024
2064,6adb_CD_clean,65.452659
2065,6al0_HL_clean,35.142166
2066,6al4_BA_clean,41.4169250000001
2067,6amj_HL_clean,41.599613
2068,6amm_HL_clean,41.889002
2069,6ana_HL_clean,28.9835759999999
2070,6and_HL_clean,30.591305
2071,6ani_IM_clean,39.197421
2072,6anp_HL_clean,47.6848480000001
2073,6aod_BA_clean,45.520629
2074,6apc_HL_clean,52.554964
2075,6aq7_HL_clean,36.053459
2076,6arp_DC_clean,45.356073
2077,6au5_DC_clean,47.668524
2078,6avn_HL_clean,39.957808
2079,6axk_AB_clean,58.79185
2080,6axl_AB_clean,39.857662
2081,6axp_DC_clean,48.783901
2082,6ayn_BA_clean,45.479028
2083,6ayz_BD_clean,50.364322
2084,6az2_CE_clean,46.2002819999999
2085,6azk_BA_clean,45.6596039999999
2086,6azl_BA_clean,46.1705289999999
2087,6azm_DC_clean,35.961792
2088,6azx_CD_clean,54.496373
2089,6azz_FE_clean,45.633979
2090,6b08_CB_clean,51.2083410000001
2091,6b0a_HL_clean,45.7112060000001
2092,6b0g_DC_clean,42.403788
2093,6b0h_DC_clean,33.0489269999999
2094,6b0s_HL_clean,46.2534319999999
2095,6b0w_HL_clean,49.065911
2096,6b14_HL_clean,36.0192100000001
2097,6b3d_HL_clean,48.929915
2098,6b3k_HL_clean,35.761166
2099,6b3s_CD_clean,52.3134490000001
2100,6b5l_HL_clean,31.98216
2101,6b5m_HL_clean,30.754352
2102,6b5n_HL_clean,31.294257
2103,6b5o_HL_clean,32.266944
2104,6b5p_HL_clean,41.9271290000001
2105,6b5r_HL_clean,39.755648
2106,6b5s_HL_clean,41.6750160000001
2107,6b5t_HL_clean,40.102165
2108,6b6z_BA_clean,52.840248
2109,6b9j_AB_clean,39.678342
2110,6b9y_BA_clean,45.462856
2111,6b9z_BA_clean,43.648758
2112,6bae_BA_clean,46.300441
2113,6bah_BA_clean,46.6085329999999
2114,6bb4_IM_clean,37.011099
2115,6bck_HL_clean,38.171279
2116,6be2_HL_clean,43.073419
2117,6be3_HL_clean,43.191594
2118,6be4_HL_clean,42.5147989999999
2119,6bf4_BC_clean,42.889341
2120,6bfq_HL_clean,25.926669
2121,6bfs_HL_clean,25.792819
2122,6bft_AB_clean,40.653898
2123,6bgt_BA_clean,35.451036
2124,6bhz_IM_clean,32.589181
2125,6bi0_HL_clean,33.0090029999999
2126,6bi2_HL_clean,29.4108000000001
2127,6bit_JL_clean,51.246949
2128,6bkb_HL_clean,35.985606
2129,6bkc_HL_clean,46.9859040000001
2130,6bla_HL_clean,49.223865
2131,6blh_HL_clean,44.722433
2132,6bli_DE_clean,40.239185
2133,6bpa_EF_clean,49.4036030000001
2134,6bpb_AB_clean,39.1611660000001
2135,6bpc_BC_clean,41.794922
2136,6bpd_AB_clean,70.1839389999999
2137,6bqb_HL_clean,46.236693
2138,6by2_AB_clean,42.806046
2139,6by3_AB_clean,41.644664
2140,6bzu_GH_clean,36.033793
2141,6bzv_CD_clean,41.602284
2142,6bzw_CD_clean,44.418716
2143,6bzy_HL_clean,56.1839119999999
2144,6c5h_HL_clean,58.840354
2145,6c5i_HL_clean,61.505988
2146,6c5j_HL_clean,50.0994890000001
2147,6c5k_HL_clean,51.190832
2148,6c6x_EF_clean,27.872486
2149,6c6z_HL_clean,53.1718119999999
2150,6c9u_HL_clean,59.766283
2151,6ca6_HL_clean,51.851062
2152,6ca7_HL_clean,47.808794
2153,6ca9_DC_clean,35.75493
2154,6cbj_HL_clean,50.14832
2155,6cbp_AA_clean,56.877571
2156,6cbv_HL_clean,38.235358
2157,6cdm_AB_clean,58.3189840000001
2158,6cdo_AB_clean,51.046684
2159,6cdp_AB_clean,52.676986
2160,6cez_HL_clean,52.2623209999999
2161,6cjk_BA_clean,47.262031
2162,6ck9_HL_clean,60.186181
2163,6cmg_CB_clean,41.874549
2164,6cmi_DC_clean,38.2280970000001
2165,6cnr_HL_clean,30.26768
2166,6co3_HL_clean,27.4914030000001
2167,6cr1_HL_clean,41.436379
2168,6crk_HH_clean,57.886069
2169,6ct7_HL_clean,46.8022130000001
2170,6cvk_AA_clean,44.0467090000001
2171,6cw2_AB_clean,55.5408010000001
2172,6cw3_CD_clean,57.504509
2173,6cxg_HL_clean,57.8715820000001
2174,6cyf_FE_clean,45.147976
2175,6d0x_AB_clean,47.8910890000001
2176,6d2p_HL_clean,37.530636
2177,6db5_HL_clean,37.714673
2178,6db6_HL_clean,46.571587
2179,6db7_IM_clean,49.083439
2180,6db8_HL_clean,31.829937
2181,6db9_HL_clean,38.106387
2182,6dc4_HL_clean,53.1941250000001
2183,6dc7_HL_clean,58.075489
2184,6dc8_HL_clean,54.686472
2185,6dc9_HL_clean,27.231546
2186,6dca_JN_clean,41.4759950000001
2187,6dcv_HL_clean,33.66255
2188,6dcw_HL_clean,31.491294
2189,6ddm_BA_clean,47.242907
2190,6ddr_BA_clean,36.48231
